-0.509753,0.42939,0.402678,0.627397,-0.660108,0.062113,0.738208,0.124295,0.31104,0.613977,-0.429727,0.584484,-0.78467,0.147041,0.360956,-0.48206,0.153695,0.735445,-0.143201,0.644199,-0.653386,-0.222738,0.711102,-0.133443,0.644589,0.298076,-0.016476,0.703835
-0.509791,0.429323,0.402644,0.627434,-0.660071,0.06202,0.738248,0.124297,0.311017,0.613977,-0.429707,0.58451,-0.784664,0.147065,0.360955,-0.482063,0.153615,0.735445,-0.143189,0.64422,-0.653376,-0.222722,0.711118,-0.133437,0.644589,0.298048,-0.016491,0.703847
-0.509841,0.429273,0.402612,0.627448,-0.660035,0.061945,0.738279,0.124343,0.31102,0.613946,-0.429737,0.584519,-0.784655,0.147084,0.360968,-0.482064,0.153597,0.735402,-0.143211,0.644269,-0.653375,-0.222694,0.711128,-0.133437,0.644594,0.298036,-0.016508,0.703847
-0.509885,0.429217,0.402562,0.627482,-0.660028,0.06187,0.738284,0.124385,0.311039,0.613901,-0.429772,0.584531,-0.784646,0.147113,0.360998,-0.482047,0.153543,0.735387,-0.143204,0.644301,-0.653368,-0.222656,0.711149,-0.133426,0.644604,0.298016,-0.016528,0.703846
-0.509925,0.429205,0.402486,0.627506,-0.659996,0.0618,0.738311,0.124433,0.311059,0.613857,-0.429793,0.584551,-0.784636,0.147141,0.361013,-0.482044,0.153463,0.735352,-0.143207,0.644359,-0.653354,-0.222642,0.711167,-0.133422,0.644603,0.297989,-0.016533,0.703858
-0.50994,0.429191,0.402445,0.62753,-0.659967,0.06176,0.73833,0.124489,0.311069,0.613816,-0.429828,0.584563,-0.784632,0.14716,0.361022,-0.482036,0.153389,0.735322,-0.143233,0.644405,-0.653341,-0.222597,0.711196,-0.133406,0.644595,0.298002,-0.016549,0.70386
-0.509931,0.429196,0.402403,0.627561,-0.659953,0.061747,0.738335,0.124542,0.311109,0.613758,-0.429902,0.584549,-0.784627,0.147203,0.361033,-0.482023,0.153375,0.735302,-0.143287,0.644419,-0.653327,-0.222543,0.71124,-0.133328,0.644593,0.297969,-0.016565,0.703875
-0.509918,0.429182,0.40237,0.627603,-0.659942,0.061774,0.738334,0.124592,0.311151,0.613715,-0.429984,0.584511,-0.784617,0.147231,0.361052,-0.482017,0.153396,0.735257,-0.143334,0.644455,-0.653293,-0.222538,0.711275,-0.133315,0.644607,0.297948,-0.016573,0.703871
-0.509889,0.429168,0.402351,0.627648,-0.659918,0.061819,0.738343,0.124645,0.311146,0.613689,-0.43002,0.584514,-0.784619,0.147258,0.361065,-0.481997,0.153469,0.73523,-0.143419,0.64445,-0.653245,-0.222567,0.711313,-0.133302,0.644611,0.297921,-0.016595,0.703878
-0.509888,0.429133,0.402345,0.627677,-0.659917,0.061845,0.738337,0.12467,0.311101,0.613678,-0.430033,0.58454,-0.784623,0.147275,0.36105,-0.481995,0.15355,0.735221,-0.143525,0.644417,-0.653204,-0.222595,0.71134,-0.133309,0.644615,0.297868,-0.016612,0.703896
-0.509898,0.429095,0.40235,0.627691,-0.659896,0.061844,0.738358,0.124661,0.311065,0.613663,-0.430051,0.584562,-0.784622,0.147288,0.361049,-0.481995,0.153537,0.735215,-0.143516,0.644429,-0.653153,-0.222669,0.711359,-0.133335,0.644617,0.297831,-0.016645,0.703909
-0.509945,0.429047,0.402347,0.627688,-0.659886,0.061767,0.738381,0.124618,0.311048,0.613636,-0.430112,0.584554,-0.784619,0.147316,0.361056,-0.481985,0.153457,0.735165,-0.143426,0.644525,-0.653101,-0.222728,0.711384,-0.133355,0.644611,0.297815,-0.016668,0.703921
-0.510024,0.429023,0.40231,0.627664,-0.659866,0.061669,0.738416,0.124561,0.311056,0.613606,-0.430175,0.584536,-0.784623,0.147319,0.361076,-0.481962,0.153318,0.73514,-0.143317,0.64461,-0.653089,-0.222708,0.711406,-0.133333,0.644597,0.297814,-0.016682,0.703934
-0.510103,0.429001,0.40223,0.627665,-0.659836,0.061527,0.738454,0.124563,0.311111,0.613567,-0.430239,0.5845,-0.784633,0.147353,0.361074,-0.481938,0.153199,0.735135,-0.143242,0.644661,-0.653077,-0.222681,0.711427,-0.133323,0.644604,0.297827,-0.016668,0.703923
-0.510175,0.428938,0.402206,0.627665,-0.65981,0.061435,0.738479,0.124603,0.311139,0.613488,-0.430332,0.584499,-0.784641,0.147402,0.361065,-0.481916,0.153131,0.735118,-0.143258,0.644693,-0.653075,-0.222679,0.711426,-0.133341,0.644617,0.297815,-0.016673,0.703916
-0.510197,0.428905,0.402181,0.627686,-0.659811,0.061343,0.738468,0.124705,0.31111,0.613466,-0.430347,0.584526,-0.784627,0.147417,0.361076,-0.481927,0.153057,0.735119,-0.143281,0.644704,-0.653049,-0.222723,0.711425,-0.133399,0.644613,0.297828,-0.016683,0.703913
-0.510209,0.428832,0.402207,0.62771,-0.659813,0.061278,0.738449,0.124842,0.311096,0.613449,-0.430364,0.584539,-0.784639,0.147444,0.361046,-0.481921,0.152925,0.735123,-0.143252,0.644738,-0.653019,-0.222822,0.71141,-0.13346,0.644599,0.297833,-0.016679,0.703924
-0.510212,0.428769,0.40225,0.627723,-0.659793,0.061252,0.738452,0.124939,0.31112,0.613405,-0.430435,0.58452,-0.784637,0.147469,0.361042,-0.48192,0.152803,0.735163,-0.143224,0.644727,-0.652988,-0.222868,0.711419,-0.133491,0.644591,0.297819,-0.016676,0.703938
-0.510234,0.428717,0.4023,0.627708,-0.659785,0.061228,0.738456,0.124969,0.311201,0.613326,-0.430599,0.584439,-0.784663,0.147495,0.361015,-0.481889,0.152734,0.735175,-0.14319,0.644738,-0.652967,-0.222889,0.711431,-0.13349,0.644581,0.297806,-0.01667,0.703953
-0.510302,0.428647,0.402325,0.627685,-0.659814,0.061147,0.73845,0.12489,0.31126,0.613235,-0.43078,0.58437,-0.784695,0.147481,0.36098,-0.481868,0.152724,0.735143,-0.143162,0.644783,-0.652958,-0.222923,0.71143,-0.133487,0.64456,0.297805,-0.016651,0.703972
-0.510378,0.428597,0.402355,0.627638,-0.659848,0.061046,0.738453,0.124744,0.311328,0.613128,-0.431012,0.584275,-0.784736,0.147443,0.360942,-0.481841,0.152701,0.735129,-0.143163,0.644804,-0.652926,-0.222958,0.711437,-0.133547,0.644565,0.2978,-0.016656,0.70397
-0.510468,0.428549,0.402383,0.62758,-0.659825,0.060885,0.738519,0.124551,0.311375,0.613051,-0.43118,0.584208,-0.784766,0.14743,0.360913,-0.481818,0.152604,0.73513,-0.143088,0.644843,-0.652903,-0.223003,0.71143,-0.133619,0.644544,0.297816,-0.016646,0.703983
-0.510548,0.428514,0.402391,0.627533,-0.659815,0.06074,0.738579,0.124323,0.31141,0.612968,-0.431355,0.584146,-0.784774,0.14743,0.36093,-0.481793,0.152475,0.735133,-0.142949,0.644901,-0.652878,-0.223003,0.711452,-0.133626,0.644534,0.297795,-0.016648,0.704001
-0.510622,0.428455,0.402428,0.627489,-0.65982,0.060576,0.738611,0.124185,0.311423,0.612907,-0.43148,0.584111,-0.784777,0.147439,0.360923,-0.48179,0.152307,0.735134,-0.142735,0.644987,-0.652865,-0.223013,0.711458,-0.133642,0.644531,0.297779,-0.016642,0.70401
-0.510719,0.428374,0.402475,0.627436,-0.659842,0.060447,0.738615,0.124108,0.311433,0.612863,-0.431548,0.584101,-0.784767,0.147456,0.360937,-0.48179,0.152126,0.735165,-0.14253,0.645039,-0.652818,-0.223095,0.71146,-0.133727,0.644519,0.297781,-0.016637,0.704021
-0.510818,0.428287,0.402531,0.627379,-0.659838,0.060361,0.738622,0.124127,0.311441,0.612822,-0.431591,0.584108,-0.784753,0.147482,0.360946,-0.481797,0.15195,0.73518,-0.142373,0.645098,-0.652777,-0.223183,0.711453,-0.133814,0.644504,0.297777,-0.016623,0.704036
-0.510918,0.428204,0.402582,0.627321,-0.659813,0.060257,0.738646,0.124168,0.311455,0.61279,-0.431623,0.584111,-0.784755,0.147506,0.360943,-0.481791,0.151792,0.7352,-0.142245,0.645141,-0.652752,-0.22323,0.71145,-0.133875,0.6445,0.297754,-0.01662,0.70405
-0.510986,0.428113,0.402596,0.627319,-0.659785,0.060184,0.738665,0.124242,0.311422,0.612793,-0.431621,0.584126,-0.784753,0.147521,0.360948,-0.481784,0.151636,0.735191,-0.142154,0.645208,-0.652725,-0.223262,0.711454,-0.133932,0.644488,0.297748,-0.016632,0.704063
-0.511,0.428072,0.402587,0.627341,-0.659757,0.060171,0.738678,0.124316,0.311393,0.612798,-0.431577,0.58417,-0.784744,0.147548,0.360963,-0.48178,0.151484,0.73518,-0.142129,0.645261,-0.652716,-0.223264,0.711451,-0.133985,0.644496,0.297755,-0.016637,0.704053
-0.51101,0.428036,0.402555,0.627379,-0.659731,0.060167,0.73869,0.124387,0.311405,0.612748,-0.431659,0.584155,-0.784756,0.147554,0.360951,-0.481768,0.151357,0.735184,-0.142087,0.645296,-0.652699,-0.223256,0.711465,-0.13401,0.644483,0.297739,-0.016641,0.704071
-0.510984,0.428018,0.402528,0.627429,-0.659695,0.060128,0.738722,0.124406,0.311457,0.61266,-0.431762,0.584144,-0.784767,0.147593,0.360947,-0.481741,0.15129,0.735164,-0.14209,0.645334,-0.652706,-0.223219,0.711477,-0.133974,0.644476,0.297766,-0.016636,0.704066
